file_id,blur_type,sigma
000896,defocus,0.008000392137323899
000897,motion,0.02124727483721261
000898,defocus,0.013416064081414842
000899,defocus,0.023017263688837317
000900,motion,0.0044996407613723454
000901,motion,0.00033100763637153405
000902,motion,0.009112448725805765
000903,defocus,0.00173152578326213
000904,motion,0.005036593955053559
000905,defocus,0.011773710212989947
000906,motion,0.025819908695419905
000907,motion,0.02003987864648212
000908,motion,0.012874735105913162
000909,motion,0.018546757942754222
000910,motion,0.007507298534394957
000911,motion,0.018125739127179148
000912,motion,0.011075846258505391
000913,defocus,0.0020681257793952685
000914,defocus,0.01927117286944888
000915,motion,0.004707466632536008
000916,motion,0.026232475870841824
000917,defocus,0.0025362876467828095
000918,motion,0.008051988939747054
000919,defocus,0.01087782860805263
000920,motion,0.004702829311913118
000921,motion,0.00018551619901102678
000922,defocus,0.015428322567219087
000923,motion,0.00817696352260169
000924,defocus,0.025901796790375034
000925,defocus,0.005290506987803307
000926,defocus,0.0010855137453011324
000927,motion,0.01972448553695966
000928,defocus,0.018627403239796732
000929,motion,0.005514458570206633
000930,motion,0.025633796931458883
000931,motion,0.003169768125570298
000932,motion,0.02423951281243713
000933,defocus,0.005430173885528026
000934,defocus,0.006789729658640209
000935,defocus,0.001263839654374919
000936,defocus,0.02503509066430143
000937,defocus,0.006765400459560055
000938,defocus,0.022192721654902253
000939,defocus,0.0003235773668450388
000940,defocus,0.007502566743711495
000941,defocus,0.003950916854286606
000942,defocus,0.005471094607805607
000943,defocus,0.022116783275549064
000944,motion,0.02234142866762684
000945,motion,0.009364954023021075
000946,defocus,0.01773766707799232
000947,defocus,0.025927800499017918
000948,motion,0.02685774194121869
000949,defocus,0.020493492735997914
000950,defocus,0.015241310060461347
000951,defocus,0.005349946730365983
000952,defocus,0.008001467055202546
000953,motion,0.017286728683241284
000954,defocus,0.01366907149422454
000955,defocus,0.009130307959002326
000956,defocus,0.0010742983406642449
000957,defocus,0.0008134169456202028
000958,defocus,0.013898007582944615
000959,defocus,0.0227541095173146
000960,defocus,0.008693339846860123
000961,defocus,0.01659128073957455
000962,motion,0.016178550970200246
000963,motion,0.0004355218876790239
000964,defocus,0.020046060040832304
000965,defocus,0.013546630781174233
000966,motion,0.02137764242098101
000967,defocus,0.020497060598231524
000968,motion,0.012212990070226517
000969,motion,0.004957598844269039
000970,motion,0.002736230735912314
000971,motion,0.01679034020922382
000972,defocus,0.010711261492752937
000973,defocus,0.018477038422775444
000974,motion,0.009506889457917887
000975,motion,0.01227382998178749
000976,motion,0.020938207980744986
000977,defocus,0.010236311564526517
000978,motion,0.021545506900383864
000979,motion,0.006981558123436321
000980,motion,0.009526475131386585
000981,motion,0.0068844146060978205
000982,defocus,0.018886087239565037
000983,defocus,0.0067191021049173
000984,motion,0.021439679124571044
000985,defocus,0.001767950224016068
000986,motion,0.023443772140820943
000987,motion,0.01039989264016131
000988,motion,0.0030100035572030157
000989,motion,0.012608558752668336
000990,defocus,0.01512570463967647
000991,motion,0.013332277750683774
000992,motion,0.00801789347201943
000993,defocus,0.014618825536726327
000994,defocus,0.022591449957829676
000995,motion,0.017899581557080997
000996,defocus,0.010839715257698886
000997,defocus,0.02452934943830543
000998,motion,0.008305635318826311
000999,defocus,0.014486593048917577
001000,motion,0.02499969820875433
001001,defocus,0.0015997034618490062
001002,motion,0.010131902168293704
001003,defocus,0.011796515662657962
001004,motion,0.004978773032501864
001005,defocus,0.02640465913799669
001006,defocus,0.0003109873986540048
001007,defocus,0.014376900459503269
001008,defocus,0.016945183947395987
001009,motion,0.0022710025323356177
001010,motion,0.008982012461558962
001011,defocus,0.018655439842575526
001012,motion,0.016572297552074317
001013,defocus,0.014200547347664341
001014,defocus,0.00794915585544474
001015,defocus,0.0025415675081180834
001016,defocus,0.026800990993300838
001017,defocus,0.005597642466561897
001018,motion,0.018482286944049672
001019,defocus,0.02217465091582945
001020,defocus,0.026235062075620562
001021,defocus,0.005263862083507036
001022,defocus,0.01757194531284483
001023,motion,0.011999077445880498
001024,motion,0.013597133096934057
001025,motion,0.026225089298381726
001026,defocus,0.02044612247328147
001027,motion,0.010368972610931997
001028,defocus,0.008298961254413274
001029,motion,0.026951979364051682
001030,defocus,0.014080268330278391
001031,motion,0.010203153761113307
001032,defocus,0.01812411230928253
001033,motion,0.0037269340846525735
001034,motion,0.025709605291479844
001035,motion,0.006268020503173207
001036,motion,0.019615875729467765
001037,motion,0.019173983071935165
001038,motion,0.017767430710197686
001039,motion,0.0057081916687337555
001040,motion,0.016995400512741073
001041,defocus,0.022412397450536057
001042,defocus,0.013407190770874938
001043,defocus,0.01530755899158304
001044,defocus,0.0037069741024183325
001045,defocus,0.01750026865920949
001046,defocus,0.01034954890424094
001047,motion,0.026118188149617232
001048,motion,0.00757974916396966
001049,motion,0.00302983413968026
001050,defocus,0.022825467111526995
001051,defocus,0.015130582369360287
001052,defocus,0.016121847478455437
001053,defocus,0.016161420154982967
001054,defocus,0.016019962660873886
001055,motion,0.011446782312193452
001056,motion,0.01633569122432212
001057,defocus,0.018456436639427785
001058,defocus,0.0011377049026716148
001059,defocus,0.01643633963868841
001060,motion,0.026961621834015397
001061,motion,0.021844962812691854
001062,motion,0.011898205422785968
001063,defocus,0.005186492154105693
001064,defocus,0.0007291156748125975
001065,defocus,0.008636335000144234
001066,defocus,0.00023427078218396773
001067,motion,0.00839559701481812
001068,motion,0.014042150547448654
001069,motion,0.02066215584502122
001070,defocus,0.017796881367774714
001071,defocus,0.019479590474707504
001072,motion,0.005141118009246038
001073,defocus,0.011282613427201958
001074,motion,0.027414167466149
001075,motion,0.02113666772804434
001076,motion,0.023068293433834347
001077,defocus,0.024784533937901174
001078,motion,0.01108126464530359
001079,defocus,0.016087211372839968
001080,defocus,0.01406743725549438
001081,motion,0.014195475048370794
001082,defocus,0.019579432570931986
001083,motion,0.01678849614335327
001084,motion,0.004407008131280992
001085,defocus,0.015458227445929954
001086,defocus,0.000568798117699065
001087,defocus,0.02688873049008846
001088,defocus,0.027292457767156126
001089,motion,0.00041218948396902136
001090,defocus,0.010901176936263595
001091,motion,0.02466113938930797
001092,defocus,0.018681365332515174
001093,motion,0.014007490254152743
001094,motion,0.0018334563590419182
001095,defocus,0.010702845125429164
001096,motion,0.008215694294758599
001097,motion,0.014386697033435668
001098,defocus,0.02458039798019052
001099,motion,0.023455208277943534
001100,defocus,0.02241340931041222
001101,motion,0.009523178677548297
001102,defocus,0.014366564803951027
001103,motion,0.0013976812066797616
001104,motion,0.002701768503194674
001105,defocus,0.007058664429576181
001106,motion,0.009446872865323521
001107,motion,0.025070789255150404
001108,motion,0.018070789617183867
001109,motion,0.0037433857653996067
001110,defocus,0.002042292764760635
001111,defocus,0.016402817184372642
001112,defocus,0.01831166513304807
001113,motion,0.0037193735195142504
001114,motion,0.015901184041206655
001115,defocus,0.004551217753724416
001116,motion,0.02106970757869267
001117,defocus,0.0019895836362895346
001118,motion,0.015245740517777549
001119,motion,0.02109120673370974
001120,motion,0.013566525018636073
001121,motion,0.02469516351410893
001122,motion,0.02115115682887176
001123,defocus,0.006828931415691107
001124,motion,0.005103055142249342
001125,defocus,0.024402469085322516
001126,defocus,0.024908026620897736
001127,motion,0.005904817972817349
001128,defocus,0.011690996420733782
001129,defocus,0.005985696158977734
001130,defocus,0.00617775354244408
001131,motion,0.004068502265102375
001132,defocus,0.02307115414501498
001133,defocus,0.007648103361164593
001134,defocus,0.010290945173597299
001135,motion,0.009131515113016932
001136,defocus,0.020836112694334864
001137,motion,0.0017619544866447428
001138,defocus,0.02429001980750738
001139,defocus,0.021469479976894072
001140,defocus,0.008882502477514601
001141,motion,0.018516266158505604
001142,motion,0.010112906756331226
001143,motion,0.02211420038083474
001144,defocus,0.018037047781602825
001145,motion,0.014437520345415976
001146,defocus,0.00442495885099133
001147,defocus,0.011190347513613487
001148,defocus,0.0264097390933402
001149,defocus,0.016621770316144778
001150,motion,0.007370668199047348
001151,defocus,0.0007190271577000952
001152,motion,0.01050287436295369
001153,motion,0.024389783842231585
001154,motion,0.000542502059749921
001155,defocus,0.0217118958296435
001156,defocus,0.023884404542989658
001157,defocus,0.013851401663922453
001158,motion,0.015998293554002882
001159,defocus,0.018715359194340583
001160,motion,0.013178430468987357
001161,motion,0.017686254513017863
001162,defocus,0.006968670140359443
001163,motion,0.014839065226966314
001164,defocus,0.02499046428075938
001165,motion,0.00838525374402444
001166,motion,0.008796941557718345
001167,motion,0.015025301048723606
001168,motion,0.003236049886013693
001169,defocus,0.013501201086352919
001170,defocus,0.025869518788003584
001171,defocus,0.02263257844181106
001172,motion,0.025368223394025075
001173,motion,0.02625188464718355
001174,defocus,0.008051076908386382
001175,motion,0.013812584882145337
001176,defocus,0.009298311473568329
001177,motion,0.002174456931245643
001178,motion,0.0013507250137786255
001179,motion,0.015931729489776236
001180,defocus,0.025190158143655526
001181,motion,0.004452610191879547
001182,motion,0.00596551789601028
001183,motion,0.008544255892077806
001184,motion,0.004411266492020831
001185,defocus,0.017817994066031587
001186,motion,0.023196325865109255
001187,motion,0.01799131561438492
001188,motion,0.0013178316746654082
001189,defocus,0.00544327882591521
001190,defocus,0.023839857323674482
001191,defocus,0.01299593659447139
001192,motion,0.011506494369177772
001193,defocus,0.025505253654190006
001194,motion,0.016637756580972912
001195,motion,0.015940475929803535
001196,defocus,0.006049270935984536
001197,motion,0.020336881356521612
001198,motion,0.026993739128455856
001199,motion,0.01815672309993231
001200,motion,0.013118846244906498
001201,defocus,0.006282793620467454
001202,defocus,0.0021166427152748096
001203,defocus,0.008497632187420596
001204,defocus,0.0006798460634633212
001205,motion,0.0024893061927341153
001206,defocus,0.006258933508033783
001207,motion,0.006998546577309259
001208,defocus,0.006306864861281298
001209,defocus,0.015879945057659047
001210,defocus,0.003933166264581127
001211,motion,0.009224802757372585
001212,defocus,0.020125496907607943
001213,motion,0.015769881369090022
001214,motion,0.014498039091837708
001215,motion,0.01149613487056392
001216,motion,0.009234726234583188
001217,defocus,0.01225549848827611
001218,motion,0.023821286520985946
001219,defocus,0.024926456563799628
001220,motion,0.018967177244985447
001221,defocus,0.021505614690442494
001222,defocus,0.009731357949611613
001223,motion,0.022478894194194483
001224,defocus,0.025897713921598935
001225,motion,0.00931356614351373
001226,motion,0.01865749492647659
001227,motion,0.003382902575626686
001228,defocus,0.02158370782101473
001229,motion,0.0011651789854076992
001230,motion,0.005573432461717645
001231,defocus,0.0029148717390863324
001232,motion,0.013042091099126484
001233,defocus,0.026425632936892724
001234,defocus,0.008414453948862328
001235,motion,0.009448274484780788
001236,motion,0.003854746322749765
001237,motion,0.01765825225518613
001238,motion,0.0021201899314880093
001239,defocus,0.015891319725936697
001240,defocus,0.025869461640233817
001241,defocus,0.007259594791709849
001242,defocus,0.003228668212946541
001243,defocus,0.022773681179340897
001244,motion,0.014240845468517331
001245,defocus,0.02140232809126385
001246,defocus,0.02260847877780408
001247,defocus,0.01659243457733607
001248,motion,0.027081469848615508
001249,defocus,0.009473883375619812
001250,defocus,0.016118942755190876
001251,motion,0.0018714440053528515
001252,motion,0.02659361343566965
001253,motion,0.0009765243423509626
001254,defocus,0.011305886040365224
001255,motion,0.015008212604422463
001256,motion,0.012884509053772156
001257,motion,0.02640905028639693
001258,defocus,0.009906581772153417
001259,defocus,0.019953893405153165
001260,motion,0.012669015601513402
001261,defocus,0.020484684882117434
001262,motion,0.020001605575411183
001263,motion,0.020269700773438714
001264,defocus,0.021728735169658474
001265,motion,0.007690543520915924
001266,motion,0.01763344895592532
001267,defocus,0.011017385725771987
001268,motion,0.01900152273664164
001269,motion,0.00406336173156958
001270,defocus,0.02391883233653113
001271,motion,0.02180515416302418
001272,defocus,0.003539861159622463
001273,motion,0.00300318010023727
001274,defocus,0.015087499891327138
001275,defocus,0.021888536080902687
001276,motion,0.009851060285196578
001277,motion,0.014658904807871556
001278,motion,0.019583372561307644
001279,defocus,0.023352019006355057
001280,defocus,0.02418214926231689
001281,defocus,0.025063244566018862
001282,motion,0.022335579076999776
001283,motion,0.011804222051870617
001284,defocus,0.012022727663282906
001285,defocus,0.0032128683971393273
001286,motion,0.009405247604285833
001287,motion,0.0011258533273967432
001288,motion,0.018049332913653883
001289,motion,0.0013885922423003709
001290,motion,0.0036939594877166723
001291,motion,0.0010567269397760346
001292,defocus,0.020151487049406513
001293,defocus,0.012263491916766005
001294,motion,0.019800546743855146
001295,motion,0.008882962392629942
001296,defocus,0.005412923964344358
001297,defocus,0.015944051420397756
001298,defocus,0.02024263548071844
001299,defocus,0.016469185561306346
001300,motion,0.004633932490969528
001301,defocus,0.005913258906887471
001302,motion,0.002393102631344205
001303,defocus,0.02475060885525683
001304,defocus,0.0003806922643632264
001305,motion,0.0012173162217104779
001306,defocus,0.014818292870087808
001307,motion,0.020260772117847006
001308,defocus,0.002658390366258112
001309,motion,0.010257924694439036
001310,motion,0.01726707064359048
001311,defocus,0.018497766528682787
001312,motion,0.014055778871288937
001313,defocus,0.0007903240069608991
001314,motion,0.004927269324051887
001315,motion,0.010498797332500412
001316,defocus,0.0015254248676556841
001317,motion,0.014754424961788462
001318,motion,0.023335164503984245
001319,defocus,0.0039854307227177406
001320,motion,0.021918400211716524
001321,defocus,0.027413099976350667
001322,defocus,0.019876372333149945
001323,defocus,0.015372071831749809
001324,motion,0.0050883736053568985
001325,motion,0.001015878615722855
001326,defocus,0.005097036572847255
001327,defocus,0.0007085931188920046
001328,motion,0.02066818637861055
001329,motion,0.01898560864703486
001330,motion,0.012026301035177392
001331,defocus,0.017595881365395527
001332,motion,0.020572339400568358
001333,defocus,0.018527547888603006
001334,defocus,0.015820777380445496
001335,motion,0.004344726512261258
001336,defocus,0.020748490350572753
001337,motion,0.0014957051609102935
001338,defocus,0.007570410816843741
001339,defocus,0.02551126844482969
001340,defocus,0.02246051453259719
001341,motion,0.019357776053537997
001342,motion,0.026947121956227216
001343,defocus,0.0024119279061254988
001344,motion,0.007926192484109433
001345,defocus,0.017809753334025794
001346,defocus,0.011595042208197329
001347,defocus,0.014511597939282724
001348,defocus,0.0056229886903505265
001349,motion,0.00453172466248938
001350,motion,0.022400261658392224
001351,defocus,0.010246938971124634
001352,defocus,0.012367667329212738
001353,motion,0.024247659365772205
001354,defocus,0.006004566865281212
001355,motion,0.0003681648280797055
001356,motion,0.022172073326452952
001357,motion,0.014076195439580878
001358,defocus,0.020078817148919036
001359,motion,0.02501656704453111
001360,defocus,0.0020715838937984433
001361,defocus,0.027340456563038545
001362,motion,0.02165962971289686
001363,defocus,0.0022954149900188702
001364,motion,0.006831158164873478
001365,defocus,0.00368649829372668
001366,motion,0.018880261374652058
001367,defocus,0.004273069639479621
001368,defocus,0.013253206638507731
001369,motion,0.02613350922834082
001370,motion,0.010075707468208081
001371,defocus,0.0028640791514545037
001372,defocus,0.018443062729129114
001373,motion,0.012763907871724444
001374,defocus,0.024093588593947952
001375,motion,0.00870838116647187
001376,motion,0.007356161619365622
001377,defocus,0.00959168211918569
001378,motion,0.006860784552637244
001379,defocus,0.0024775531333368138
001380,defocus,0.025889450195414842
001381,defocus,0.02642707405114669
001382,motion,0.023948671833574308
001383,defocus,0.0015174132683183031
001384,defocus,0.0006112718810412882
001385,defocus,0.004834188791366277
001386,motion,0.005191189070234552
001387,motion,0.009602228196837002
001388,defocus,0.0044951942981034405
001389,defocus,0.00894718274081466
001390,motion,0.009232398042415064
001391,motion,0.007913311443965825
001392,motion,0.0063552529404803815
001393,motion,0.004730391234233409
001394,defocus,0.013763960308374243
001395,motion,0.021193840912097202
001396,motion,0.013778387339022024
001397,defocus,0.0235391972682706
001398,motion,0.01811862992163847
001399,defocus,0.022363287239553217
001400,motion,0.014671218955231494
001401,motion,0.0073593411661129655
001402,motion,0.01573652885674262
001403,defocus,0.0029781900043009267
001404,motion,0.025800563482720064
001405,defocus,0.026549152051684472
001406,defocus,0.006773298584942109
001407,motion,0.021063929177125885
001408,motion,0.008997766685961849
001409,motion,0.008958097040090438
001410,motion,0.002630289447250968
001411,motion,0.022461323521108578
001412,motion,0.011823323345428753
001413,defocus,0.026840585364164542
001414,motion,0.007424474007995265
001415,defocus,0.0027319862742233633
001416,motion,0.026026942946796968
001417,motion,0.0002452129143992331
001418,defocus,0.01395120387619322
001419,motion,0.021075588520137956
001420,motion,0.017423026204297944
001421,motion,0.008169093051567062
001422,defocus,0.01214324069394391
001423,defocus,0.00468958048446124
001424,motion,0.008612638536695298
001425,defocus,0.001765919144878439
001426,motion,0.01829428902959573
001427,motion,0.020122002679308797
001428,motion,0.003975084482654376
001429,motion,0.008631552381785267
001430,defocus,0.02415807187122788
001431,defocus,0.0016580637636802338
001432,motion,0.024127837059653153
001433,motion,0.0046671255058030985
001434,defocus,0.01832385020141534
001435,defocus,0.01881642525356606
001436,motion,0.018637828379167883
001437,motion,0.02535328028668139
001438,defocus,0.004704405749436398
001439,motion,0.01319831327627577
001440,defocus,0.013341407789511282
001441,defocus,0.015137760707003763
001442,defocus,0.024740208832141904
001443,motion,0.009665390016597547
001444,motion,0.005435938504684981
001445,motion,0.009419240915392115
001446,motion,0.01881897640368148
001447,defocus,0.0017143353796753348
001448,defocus,0.023796324640097025
001449,defocus,0.026282524181413216
001450,motion,0.0014302191699002691
001451,motion,0.013534482895073854
001452,motion,0.00519392011345098
001453,motion,0.01946302121342878
001454,defocus,0.015936185555969536
001455,defocus,0.02380375853386699
001456,motion,0.005560447996573331
001457,defocus,0.017182389204668608
001458,defocus,0.010569011721839376
001459,defocus,0.024988797238645603
001460,defocus,0.009201030146549515
001461,motion,0.007742135909925484
001462,defocus,0.018029859147568925
001463,motion,0.004882270844263037
001464,motion,0.014197423685356867
001465,defocus,0.009845475641285436
001466,defocus,0.017270444007134008
001467,defocus,0.005402080541427268
001468,defocus,0.023779627390669446
001469,defocus,0.023023325202434608
001470,motion,0.021413123055357298
001471,defocus,0.011314027963782622
001472,defocus,0.02497885772696838
001473,defocus,0.02210696579721766
001474,motion,0.007344630019857104
001475,motion,0.00044347351647103727
001476,defocus,0.02657589371589193
001477,defocus,0.0067171009201199405
001478,motion,0.021329477865932388
001479,defocus,0.005667038976251138
001480,motion,0.02256539547096254
001481,motion,0.016510139967708146
001482,motion,0.0014301253017451846
001483,motion,0.007151792934230597
001484,defocus,0.02431499069553185
001485,motion,0.007998349410898694
001486,motion,0.025637375915833822
001487,motion,0.014036236813345006
001488,defocus,0.009682617906755038
001489,defocus,0.021969767725194086
001490,motion,0.021864787132879492
001491,defocus,0.02297580461602029
001492,motion,0.006599636161261107
001493,defocus,0.013181702480818099
001494,defocus,0.002069688186652301
001495,defocus,0.0031828952709381975
001496,motion,0.02529942660972566
001497,defocus,0.024697233262410734
001498,motion,0.0021531789188600006
001499,defocus,0.000976656143385752
001500,motion,0.009577089570319582
001501,defocus,0.024560128719748907
001502,defocus,0.012674544246803024
001503,motion,0.024586791491191657
001504,defocus,0.004147843758417711
001505,defocus,0.009186310337954421
001506,defocus,0.007477534352540073
001507,defocus,0.026365186507108115
001508,defocus,0.012435918025792072
001509,motion,0.00945957403849908
001510,motion,0.01809365690507532
001511,defocus,0.010250757513208532
001512,motion,0.014083355253089548
001513,motion,0.01382501534790946
001514,defocus,0.009361736921250804
001515,defocus,0.010741076342999206
001516,motion,0.019940957323908565
001517,motion,0.012822770050437268
001518,motion,0.011722884254936426
001519,motion,0.01681611818258748
001520,defocus,0.02683168000260766
001521,motion,0.004094288254489205
001522,defocus,0.007388678770127776
001523,motion,0.005867744310436837
001524,motion,0.018576956589238428
001525,motion,0.0032304137801790595
001526,defocus,0.016949330039132123
001527,motion,0.02427870364248047
001528,defocus,0.0028291288770600945
001529,motion,0.0221787273942116
001530,motion,0.0013838557420889194
001531,defocus,0.027443026984589246
001532,defocus,0.014094832000795008
001533,motion,0.013791760982458514
001534,defocus,0.010810373498278878
001535,motion,0.00571991001666329
001536,motion,0.014336487237569553
001537,defocus,0.0038779510138032855
001538,defocus,0.012879784355944834
001539,defocus,0.00022787381148338138
001540,defocus,0.006081208794082822
001541,defocus,0.025894580588176046
001542,defocus,0.01953841201587313
001543,defocus,0.00019809074398483234
001544,defocus,0.027015993612673535
001545,defocus,0.02216006088573714
001546,defocus,0.02574534105006423
001547,motion,0.01943638499320864
001548,defocus,0.009887043854462763
001549,motion,0.004718843242977087
001550,defocus,0.018989567362917858
001551,defocus,0.004202553830461828
001552,defocus,0.0007349985298008987
001553,motion,0.024955243987863338
001554,defocus,0.0020354680565299373
001555,defocus,0.02179067292955994
001556,motion,0.021894959187049146
001557,motion,0.01516512973937752
001558,defocus,0.01199084853774924
001559,motion,0.004449280632776556
001560,defocus,0.009649567079049605
001561,defocus,0.019600125179069523
001562,defocus,0.017506296911548334
001563,defocus,0.025760893956707234
001564,defocus,0.0005144445949401918
001565,defocus,0.013115020278324918
001566,motion,0.01017141866934487
001567,motion,0.004094877744650339
001568,defocus,0.0016229935725280698
001569,motion,0.004428697310207186
001570,motion,0.008672527158278008
001571,motion,0.006610405011785846
001572,defocus,0.012651693592227476
001573,motion,0.020009878012395017
001574,motion,0.023273762278452334
001575,defocus,0.02493775567779034
001576,motion,0.0053075761955729776
001577,motion,0.006353187753713797
001578,defocus,0.003558195535746476
001579,defocus,0.017416675478132762
001580,motion,0.027415550223123378
001581,motion,0.015954667337675997
001582,motion,0.003443821804859468
001583,defocus,0.025511801795058627
001584,motion,0.025860971974629634
001585,defocus,0.024765408550192533
001586,defocus,0.015436528779990926
001587,defocus,0.02381531315243301
001588,defocus,0.00010605980470669492
001589,motion,0.017012117091846454
001590,defocus,0.011549848309507412
001591,motion,0.0011230988835762216
001592,defocus,0.0047471273499137935
001593,motion,0.012624657058763132
001594,motion,0.02660499893074739
001595,motion,0.026023104984281103
001596,defocus,0.01874880187302289
001597,motion,0.019985172870529703
001598,defocus,0.0004052928781348825
001599,defocus,0.010182525413389154
001600,defocus,0.009798301855896913
001601,motion,0.014886507552412056
001602,motion,0.008251913540227
001603,defocus,0.003522800941301738
001604,motion,0.0013493290745800136
001605,defocus,0.024015903406765772
001606,defocus,0.013719039404779976
001607,defocus,0.00888577381712239
001608,motion,0.0024307587883143546
001609,defocus,0.025467925863919244
001610,defocus,0.0023137865063918056
001611,defocus,0.023830806995473224
001612,defocus,0.02569845943865763
001613,defocus,0.008318458862428551
001614,motion,0.018188520676672044
001615,motion,0.02680655741150128
001616,defocus,0.011041296443532172
001617,defocus,0.019714207810553788
001618,motion,0.013147237270256297
001619,defocus,0.0005653678037234097
001620,motion,0.024185290051131705
001621,defocus,0.01499202380866761
001622,defocus,0.003006868206486684
001623,defocus,0.008805572021029606
001624,motion,0.01912720924246938
001625,motion,0.024192654410968878
001626,motion,0.02183404426316725
001627,defocus,0.02504714408054988
001628,motion,0.021112161215289454
001629,defocus,0.004633344578118013
001630,motion,0.006143619715896374
001631,motion,0.003542227194263852
001632,motion,0.011121693605971995
001633,motion,0.013752142558146871
001634,motion,0.022938406332104113
001635,defocus,0.0164380664260494
001636,motion,0.022581777061427145
001637,motion,0.023943320213454737
001638,defocus,0.01725612072888477
001639,motion,0.013274207517393439
001640,motion,0.022439842044483807
001641,defocus,0.015689063597590633
001642,defocus,0.023700761542306163
001643,defocus,0.024099716789682535
001644,defocus,0.026262376996253257
001645,motion,0.014935452327028654
001646,motion,0.024854066387179987
001647,motion,0.011183565571268171
001648,motion,0.01806490702355583
001649,motion,0.00761832538601452
001650,defocus,0.027130780417198432
001651,motion,0.0211527179793326
001652,defocus,0.01960947297880065
001653,motion,0.006554775443960325
001654,motion,0.00022795413300656384
001655,motion,0.019770607226365887
001656,defocus,0.003644551298924639
001657,defocus,0.0034963183194033102
001658,motion,0.017650175166771167
001659,motion,0.0037523510865359036
001660,motion,0.006451446190089865
001661,defocus,0.0013250386577918084
001662,defocus,0.011725569608489852
001663,defocus,0.006872347542967078
001664,motion,0.012701226907975476
001665,motion,0.014864660203837067
001666,defocus,0.012185689530286484
001667,motion,0.018335513166421492
001668,defocus,0.013061680184373179
001669,defocus,0.009950303372457987
001670,motion,0.01737962501997695
001671,defocus,0.012375912930380073
001672,defocus,0.004619424970287149
001673,defocus,0.011885120631347567
001674,motion,0.007834966355722783
001675,motion,0.017803735729206377
001676,defocus,0.0016823410648367108
001677,defocus,0.025713267722565592
001678,motion,0.00014672607234492903
001679,defocus,0.015959563334357694
001680,motion,0.0051332118947497694
001681,motion,0.013023951699631473
001682,motion,0.0032076273667698625
001683,motion,0.009044214607311163
001684,motion,0.0020192471808415467
001685,motion,0.02700469920703506
001686,defocus,0.0039819969670273495
001687,defocus,0.01894188102968703
001688,defocus,0.006572756618430822
001689,motion,0.00355959315739841
001690,motion,0.0009287710843231407
001691,defocus,0.013175765723368949
001692,motion,0.004268446426728347
001693,motion,0.018846861161803122
001694,motion,0.01197164216784583
001695,defocus,0.006177690232174853
001696,motion,0.020639778351974062
001697,motion,0.012953126176852233
001698,motion,0.0041445583261880475
001699,defocus,0.019330178251110833
001700,defocus,0.015187233542037512
001701,defocus,0.02405908790591711
001702,defocus,0.01757496351600396
001703,motion,0.020120943775999118
001704,defocus,0.01940915884286818
001705,motion,0.015084378458920538
001706,motion,0.025176697704257664
001707,motion,0.01804379852628058
001708,motion,0.009656551645224484
001709,defocus,0.01075111196965557
001710,motion,0.0177452195334487
001711,motion,0.02433101938935798
001712,motion,0.01931562221848159
001713,motion,0.012120616742287298
001714,defocus,0.025288031820809114
001715,defocus,0.025720117593439316
001716,defocus,0.000257680953877684
001717,motion,0.025283160704396398
001718,defocus,0.011218625636896119
001719,defocus,0.009005249016548207
001720,motion,0.005904651235445804
001721,defocus,0.026764044080183146
001722,motion,0.024919747864458996
001723,defocus,0.002478994860879769
001724,motion,0.02584264396991096
001725,motion,0.018409747539626677
001726,motion,0.018739932432244973
001727,defocus,0.017166374570067793
001728,defocus,0.01934810737618779
001729,motion,0.026012307038457992
001730,defocus,0.007506652122364219
001731,motion,0.01143198393416662
001732,defocus,0.026844444150422073
001733,defocus,0.016285413326193134
001734,defocus,0.007996009989896627
001735,motion,0.017736232958422273
001736,defocus,0.0035943465709556517
001737,motion,0.020719943695076286
001738,motion,0.009320210194019404
001739,defocus,0.007233587608834422
001740,motion,0.02328002506798673
001741,motion,0.011010681747306203
001742,motion,0.02730781997902535
001743,motion,0.01470169958353336
001744,motion,0.010731920674272961
001745,defocus,0.026940640623708587
001746,defocus,0.007429921748575683
001747,defocus,0.01566497480954867
001748,defocus,0.017120431288954113
001749,motion,0.024229920916247618
001750,motion,0.014505929467515619
001751,defocus,0.008040806681215675
001752,defocus,0.023302796090049965
001753,motion,0.0021230962182596487
001754,motion,0.019868799003543422
001755,defocus,0.019870924862070108
001756,motion,0.01471682358526823
001757,motion,0.007967284018699266
001758,motion,0.015489986887096595
001759,defocus,0.0069330272983032844
001760,defocus,0.023837047899359434
001761,defocus,0.01837412049919994
001762,defocus,0.0020233782363501015
001763,motion,0.024660103271962094
001764,defocus,0.02363589906858687
001765,defocus,0.013683060142390782
001766,defocus,0.008280033068862287
001767,motion,0.020694917875990745
001768,motion,0.02151861156089763
001769,defocus,0.021037650960417074
001770,defocus,0.025885130922582066
001771,motion,0.019519062756557175
001772,defocus,0.0002183697490834943
001773,defocus,0.005087072540173085
001774,motion,0.0030881446492997374
001775,motion,0.01223247368355085
001776,defocus,0.023452465769711786
001777,motion,0.02064336773533202
001778,motion,0.0008444300874009397
001779,motion,0.010962787256362868
001780,defocus,0.0009131244294604189
001781,defocus,0.008039072867692242
001782,motion,0.0036977637023922713
001783,defocus,0.013774132332540705
001784,motion,0.004833301755075122
001785,defocus,0.023929428821712517
001786,defocus,0.010688103915235472
001787,motion,0.022656833619575833
001788,motion,0.015247321990333353
001789,defocus,0.02121924898986064
001790,defocus,0.004064725958437851
